GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53
0400000US33,33,New Hampshire,895399,544,81053,1949,35838,1422,30692,1351,1852,375,2404,300,704,161,186,96,45215,1417,37223,1274,1313,284,5926,569,527,156,226,118,266353,3091,176284,2645,164113,2553,3546,463,6473,513,1714,303,438,164,90069,1623,82666,1579,959,221,5747,582,573,164,124,72,253793,2688,192055,2391,179919,2296,3360,492,6739,714,1423,296,614,191,61738,1376,56804,1465,998,251,3300,325,370,138,266,91,294200,3226,231105,2945,210624,2894,3862,452,11108,757,4312,497,1199,353,63095,1442,57883,1358,464,135,3443,504,1114,260,191,100
0400000US34,34,New Jersey,5889519,506,750070,6924,332219,4822,127604,2296,153548,3151,37447,1813,10762,946,2858,444,417851,4012,247541,3041,96636,2403,58089,1882,11116,823,4469,471,1753082,10134,1082843,7776,773917,6191,197822,3775,77091,2242,23119,1195,10894,915,670239,5575,535936,4860,67045,1886,48123,1460,12952,736,6183,726,1348972,7479,1006696,6777,764539,4914,135167,3045,66783,1668,28068,1338,12139,898,342276,3954,271670,3678,29277,1091,25596,1137,11737,722,3996,475,2037395,11095,1609834,9960,1156956,8094,105825,2491,176068,2985,141860,2955,29125,1385,427561,3830,311199,3214,18622,841,47836,1521,42116,1515,7788,637
0400000US35,35,New Mexico,1296627,1091,224153,3358,100812,2392,27483,1337,65904,1925,261,124,1068,259,6096,474,123341,2137,38368,1366,68454,1686,1115,187,761,212,14643,724,349895,3865,205629,3522,118887,2672,68681,1877,1331,321,1410,290,15320,950,144266,2248,86974,1879,45334,1338,1522,278,1011,234,9425,655,392546,4319,267654,3819,187151,3078,61811,1907,2312,302,1841,317,14539,870,124892,2392,90626,1983,25358,1145,1656,319,722,160,6530,555,330033,3906,238538,3344,188045,2817,34614,1430,7235,688,3783,442,4861,516,91495,1981,73663,1773,12333,758,2680,457,1429,326,1390,285
0400000US36,36,New York,12914436,1463,2008788,10647,856197,7073,333241,3323,350817,4939,78764,2106,78954,2199,14421,1093,1152591,6851,612919,5135,301871,3770,146406,2564,77036,2022,14359,818,3646632,16432,2130295,13901,1528488,9343,332251,4915,161193,3845,80122,2747,28241,1441,1516337,7569,1171032,6053,154688,2927,134689,2819,41351,1641,14577,870,3109848,11447,2251206,11072,1722450,9774,279716,4258,158514,2634,65066,1788,25460,1300,858642,6061,673102,5457,78967,2096,70911,1907,26046,1244,9616,755,4149168,17344,3245638,15002,2422421,12642,230423,4026,336888,4752,203039,3711,52867,1759,903530,6650,665013,5323,49269,1857,113310,2589,61131,1802,14807,973
0400000US37,37,North Carolina,6121611,1746,1006055,8939,442308,6062,304922,4957,122106,2697,4002,482,9422,912,1856,368,563747,6094,509923,5726,40269,1655,5815,593,6313,541,1427,230,1728039,10344,1065310,7998,977348,7426,64634,1840,10290,934,9989,908,3049,628,662729,5372,631838,5151,17212,1110,7206,641,5224,579,1249,277,1789677,10072,1287271,8335,1202778,7573,50347,1854,17506,1112,11073,770,5567,579,502406,4679,474804,4326,13642,974,8272,600,3842,446,1846,304,1597840,11349,1223565,9772,1107711,8693,38804,1478,40101,1558,28409,1361,8540,708,374275,4090,341817,4024,8843,625,12267,873,9203,744,2145,402
0400000US38,38,North Dakota,429333,508,45419,1032,15046,669,13066,632,550,146,793,123,285,117,352,130,30373,775,26339,760,282,109,3391,280,118,62,243,94,120683,1718,77449,1421,74079,1357,852,222,1630,244,433,206,455,122,43234,904,40769,891,271,137,1932,228,49,37,213,71,150254,1652,115238,1585,111520,1563,1119,235,1826,246,199,111,574,145,35016,1021,33378,1029,200,70,1150,148,39,30,249,69,112977,1658,92184,1552,88348,1501,869,182,2039,267,569,208,359,124,20793,737,19096,743,268,112,975,169,227,77,227,98
0400000US39,39,Ohio,7655994,1190,962586,7614,349739,4797,300163,4080,24362,1277,16419,691,5558,515,3237,474,612847,4990,558638,4675,17600,957,27281,1024,4554,375,4774,498,2744596,11679,1650591,9054,1586347,8570,26907,1313,21420,1028,8005,679,7912,804,1094005,7119,1053707,6660,11848,689,20150,938,3996,405,4304,464,2100358,8706,1538301,7103,1469993,6850,25889,1150,26523,1088,7478,706,8418,809,562057,4470,533015,4330,8069,611,13453,752,4044,385,3476,414,1848454,11610,1450009,10838,1324806,10248,25580,1143,53563,1594,32877,1113,13183,883,398445,4119,359339,3787,6155,457,17864,957,11446,760,3641,457
0400000US40,40,Oklahoma,2380819,1282,348235,3939,144010,2587,99566,2088,38969,1484,909,185,3544,483,1022,186,204225,2798,179262,2684,18042,837,1790,257,2702,347,2429,326,775478,5216,456166,3889,424117,3781,22603,1310,2326,324,4856,498,2264,301,319312,3323,304605,3158,7879,540,2120,267,2522,324,2186,265,718924,4828,494651,4722,468239,4442,14500,935,3722,364,4779,550,3411,377,224273,2945,213590,2977,5229,478,2347,274,1573,221,1534,249,538182,5280,407709,4718,378135,4524,9459,691,8050,649,8847,649,3218,393,130473,2326,121986,2162,2330,299,2663,292,2542,344,952,187
0400000US41,41,Oregon,2543151,928,291105,4116,149767,2989,75625,2087,63760,1870,3237,477,6361,581,784,301,141338,2489,108972,2222,21032,1141,4993,629,5411,543,930,217,650974,5207,377564,4255,332538,3865,29575,1408,6289,608,8050,726,1112,273,273410,3184,254668,3117,8652,630,4824,418,4402,476,864,199,872831,5360,590367,4303,540948,3917,23464,1144,11173,801,12355,694,2427,432,282464,3598,264261,3587,6904,572,6067,512,4071,414,1161,263,728241,6492,534666,5446,471744,5096,18928,1011,20284,978,20798,1061,2912,420,193575,2221,174806,2152,4289,460,6649,528,7108,547,723,184
0400000US42,42,Pennsylvania,8558693,1188,1077224,7860,366699,4444,271123,3631,51559,2088,25705,1224,16030,919,2282,450,710525,5555,594953,5325,53069,1594,45118,1548,13963,693,3422,409,3236194,12570,1906390,8738,1785025,8242,61002,1896,37739,1578,17023,970,5601,540,1329804,7121,1251698,6084,29725,1313,35649,1461,9101,837,3631,483,1987219,8132,1447474,7396,1343313,7446,45405,1484,36405,1232,14637,985,7714,725,539745,4520,496936,4187,16149,919,18212,864,5550,566,2898,384,2258056,12410,1758872,11071,1573989,10369,38403,1509,83627,1886,49698,1717,13155,853,499184,4878,440911,5037,9349,573,28635,1193,16578,1083,3711,460
0400000US44,44,Rhode Island,708598,401,115798,2715,47408,1789,22070,1182,15188,1016,7870,755,1797,314,483,220,68390,1973,43181,1441,9475,636,13644,844,1623,283,467,167,199935,2587,123040,2098,98844,2113,12339,845,8770,631,2281,375,806,235,76895,1619,63942,1490,4419,484,7270,594,962,215,302,117,177907,2829,132542,2255,112597,1976,9919,825,7785,692,1314,332,927,299,45365,1279,39142,1208,2605,405,2977,356,488,151,153,79,214958,3218,170324,3095,148125,2917,6640,708,10329,820,3624,484,1606,312,44634,1623,38470,1482,1418,277,2946,381,1321,284,479,144
0400000US45,45,South Carolina,2981382,949,506502,5507,202239,3487,165574,3022,31995,1305,1244,297,2966,385,460,136,304263,3569,289055,3372,10837,729,2398,315,1702,250,271,127,931546,6863,571640,5564,540632,5404,21799,1156,4845,522,3495,480,869,189,359906,3870,347136,3690,7154,669,3541,376,1496,272,579,201,829138,6180,588183,5291,560206,5186,15217,1010,7192,635,4232,508,1336,290,240955,3344,230414,3231,4799,415,3716,337,1500,250,526,157,714196,6248,531022,5716,494430,5288,13601,905,13820,923,7512,672,1659,311,183174,2471,171603,2488,3488,401,4905,548,2500,353,678,218
0400000US46,46,South Dakota,518285,751,55673,1865,22165,1046,17865,873,1863,313,882,174,401,193,1154,304,33508,1325,28138,1216,728,138,2673,290,99,60,1870,268,169659,2354,111583,1861,106051,1859,1690,255,1573,269,706,233,1563,312,58076,1226,54852,1155,427,115,1194,180,177,83,1426,245,161719,2381,122774,2279,117519,2237,1318,238,1456,263,494,148,1987,299,38945,914,36595,901,397,113,833,166,81,46,1039,205,131234,1943,104783,1770,99316,1759,1414,265,2150,272,930,198,973,213,26451,822,24754,778,239,86,612,138,360,134,486,136
0400000US47,47,Tennessee,4156132,1374,727830,6519,274029,4140,226834,3641,40336,1533,1970,313,3771,520,1118,312,453801,4519,432928,4218,13346,1087,3168,434,2789,395,1570,320,1387505,7443,850507,6477,810486,6317,25530,1102,5482,565,6087,617,2922,495,536998,4537,520824,4631,8723,684,3671,357,2866,401,914,234,1097796,6754,783011,6047,750336,5863,16948,911,7410,526,5247,455,3070,448,314785,3103,303094,3205,4861,492,3521,377,2241,322,1068,272,943001,8169,730838,7210,678645,6908,14776,906,17805,1122,14497,908,5115,589,212163,3218,197714,3086,3821,418,5113,429,4484,499,1031,216
0400000US48,48,Texas,15116371,2719,3020998,13137,1551441,10097,413385,4668,1088753,9037,11849,761,33416,1593,4038,481,1469557,7891,632755,5538,778047,6195,23256,1027,30943,1294,4556,525,3928438,18723,2483820,15914,1650680,11645,748059,6863,28483,1379,46100,1959,10498,940,1444618,7412,1083327,6989,308079,3992,25288,1209,22816,1151,5108,585,4272812,14442,3099687,13323,2345717,12184,632716,6160,47678,1726,53231,1725,20345,1377,1173125,7376,939391,5485,183228,3642,22869,932,21585,998,6052,674,3894123,22748,3034716,19594,2322089,15098,387629,5957,132056,2923,159296,3219,33646,1807,859407,6472,677417,5233,87614,2306,41389,1742,45370,1415,7617,688
0400000US49,49,Utah,1503241,694,141364,2923,81519,2204,39631,1353,36868,1533,762,164,2971,475,1287,347,59845,1877,41721,1486,13563,859,1317,222,2000,356,1244,162,373409,3370,240877,3267,204750,3061,25233,1098,2752,391,5942,578,2200,302,132532,2086,118468,1853,8027,701,2304,314,2513,350,1220,229,546179,3168,384166,3121,344837,2854,23243,1181,7665,573,6310,493,2111,316,162013,2081,150829,1955,4797,427,3128,352,2355,297,904,198,442289,3584,332360,3067,289417,3040,18683,897,13797,820,9282,612,1181,221,109929,1961,98945,1841,4345,462,3582,386,2683,296,374,130
0400000US50,50,Vermont,426409,325,40245,1119,15729,789,14682,745,183,104,533,115,320,118,11,28,24516,830,22416,785,167,101,1647,200,244,129,42,35,136644,1889,91390,1500,88117,1476,517,160,2380,282,260,105,116,74,45254,1049,43008,1030,216,80,1779,273,170,74,81,60,107655,1849,81460,1760,77709,1721,838,176,2322,342,432,133,159,83,26195,759,24640,745,178,80,1094,190,174,97,109,61,141865,1852,109645,1610,102924,1689,1216,192,4361,379,928,210,216,80,32220,952,30205,903,341,111,1345,177,237,107,92,75
0400000US51,51,Virginia,5208536,1625,725063,7195,318258,4638,218652,3443,75961,2562,7185,1041,13002,847,3458,481,406805,4827,364168,4441,20839,1086,7941,639,10998,863,2859,456,1353923,9248,862485,8189,757535,7105,56112,2555,16590,1417,23092,1221,9156,852,491438,4221,455105,4162,13516,795,10299,701,9831,722,2687,418,1368388,8250,1005213,7089,888333,6428,52551,1957,24792,1082,27253,1366,12284,856,363175,3723,330266,3557,11025,725,9861,696,9326,626,2697,420,1761162,11657,1389503,10855,1152024,10147,60676,1983,78031,2172,78360,1883,20412,1243,371659,3504,314013,3240,11160,808,21099,1142,21482,1075,3905,496
0400000US53,53,Washington,4360316,812,454534,5509,227176,3653,106460,2471,91460,2565,5552,535,20295,1185,3409,507,227358,3643,156116,2953,35760,1302,11052,801,21591,1047,2839,431,1059315,8017,637404,6023,535052,4999,47651,1749,18265,1177,31254,1529,5182,598,421911,4604,377474,4146,13729,951,12193,883,16084,864,2431,423,1494744,6742,1036991,6182,915943,5432,41144,1473,28431,1350,42304,1446,9169,781,457753,4544,415364,4406,11778,781,13393,953,14761,869,2457,382,1351723,8581,1017594,7276,854932,6959,30166,1324,51238,1649,73698,2033,7560,627,334129,3651,286077,3612,7371,605,16721,1027,22237,951,1723,270
0400000US54,54,West Virginia,1282621,863,232001,3461,60687,1871,59358,1863,786,230,160,90,313,118,70,43,171314,2576,169400,2544,980,175,575,135,220,81,139,57,529569,4111,283261,3515,280300,3492,1332,226,845,176,673,237,111,68,246308,2939,243092,2923,1261,211,1195,216,446,142,314,104,299777,3052,197156,2945,193571,2870,1810,309,1151,245,383,127,241,103,102621,1591,100234,1569,1010,194,906,189,210,72,261,140,221274,3309,167180,3088,158897,2974,2617,398,2825,343,2060,322,781,245,54094,1332,51276,1360,541,152,1152,254,722,178,403,185
0400000US55,55,Wisconsin,3739243,1043,395410,3985,167911,2596,121398,2151,35252,1365,4933,428,5811,452,517,155,227499,2693,193435,2413,16749,912,11601,615,4845,414,869,205,1272319,6017,805961,5338,760617,5248,28981,1393,8978,519,6144,539,1241,247,466358,3077,446013,3081,8101,589,9328,527,1812,273,1104,226,1107102,5791,847425,4935,805259,4748,21482,1093,11540,559,6702,533,2442,332,259677,2895,245738,2873,4623,438,6135,458,2109,308,1072,198,964412,6741,761952,6276,705077,6120,17552,897,23046,1027,13300,726,2977,410,202460,2873,186529,2807,3524,359,8044,563,3734,418,629,170
0400000US56,56,Wyoming,357859,647,30997,1314,15140,977,11446,689,3309,592,116,58,170,108,99,65,15857,890,13694,777,1725,268,232,101,52,36,154,55,111915,1902,74313,1719,69930,1651,3581,596,432,174,171,94,199,81,37602,1042,35864,1050,1098,248,357,115,87,57,196,99,130621,1902,97310,1665,92691,1692,2900,452,830,193,440,138,449,180,33311,1032,31718,964,874,200,467,157,26,20,226,87,84326,1846,65170,1778,61346,1635,1862,405,1286,237,505,143,171,88,19156,895,18225,871,290,111,511,162,83,63,47,35
0400000US72,72,Puerto Rico,2429729,*****,788200,5063,185386,2701,8110,519,176996,2686,90,66,171,106,19,31,602814,4288,35586,1255,566848,4542,206,100,118,82,56,50,613161,4992,297857,3696,10631,653,286938,3490,120,73,160,80,8,13,315304,3507,16572,751,298557,3407,82,53,86,48,7,11,507399,3637,323904,3537,13786,679,309891,3634,139,88,88,57,0,123,183495,2801,10049,514,173217,2671,203,98,19,21,7,11,520969,5226,386069,4254,15715,740,369200,4126,869,166,157,79,128,83,134900,2169,8013,576,126393,1978,438,118,10,16,46,46
